#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW,BIOMASS,INTNEM
2020-03-14,22,10034,0,0,4153,9414,212,906,0,228,1904,82,950,224,2407,950
2020-03-14,23,9591,0,0,4217,9588,0,905,0,173,1904,82,950,376,2408,950
2020-03-14,24,9035,0,0,4357,10104,6,902,0,165,1904,82,950,494,2408,950
2020-03-14,25,8978,0,0,4394,10485,2,890,0,163,1806,82,904,504,2405,904
2020-03-14,26,9069,0,0,4399,10298,2,880,0,164,1806,82,902,504,2405,902
2020-03-14,27,8992,0,0,4398,10472,0,867,0,159,1756,82,878,504,2403,878
2020-03-14,28,8265,0,0,4405,10848,0,824,0,162,1756,82,878,504,2402,878
2020-03-14,29,8028,0,0,4417,10604,180,814,0,167,1706,82,854,504,2404,854
2020-03-14,30,8067,0,0,4424,10755,0,811,0,156,1706,82,852,504,2403,854
2020-03-14,31,8230,0,0,4432,10955,0,815,0,158,1706,82,852,504,2408,854
2020-03-14,32,8233,0,0,4434,11208,0,849,1,159,1710,82,852,504,2407,854
2020-03-14,33,7991,0,0,4431,11522,0,882,1,161,2000,82,948,504,2408,920
2020-03-14,34,8915,0,0,4429,11337,92,885,1,185,2004,82,950,504,2409,920
2020-03-14,35,9661,0,0,4430,11304,880,895,1,171,2004,82,998,504,2407,886
2020-03-14,36,10245,0,0,4393,11267,1338,896,1,161,2004,82,1000,504,2408,886
2020-03-14,37,10634,0,0,4253,11320,1432,895,1,176,2004,82,1056,504,2406,1018
2020-03-14,38,10862,0,0,4208,11504,1354,889,1,182,2004,82,1056,504,2406,1020
2020-03-14,39,10598,0,0,4214,11547,858,887,0,166,2004,82,1018,504,2258,1020
2020-03-14,40,9628,0,0,4215,11714,668,880,1,159,2004,82,1018,504,1900,1020
2020-03-14,41,8442,0,0,4215,11776,468,846,1,158,2004,82,1000,504,1758,1000
2020-03-14,42,7605,0,0,4216,11758,276,717,1,158,2004,82,1000,504,1628,1000
2020-03-14,43,6977,0,0,4216,11657,4,679,1,165,1808,82,904,486,1410,902
2020-03-14,44,5448,0,0,4226,11717,0,679,0,158,1758,82,900,476,1406,900
2020-03-14,45,5484,0,0,4244,11666,4,670,0,166,776,78,658,466,1433,710
2020-03-14,46,4305,0,0,4367,11618,320,679,0,164,730,18,604,322,1409,690
2020-03-14,47,3978,0,0,4452,11781,44,658,0,163,970,66,102,224,1410,78
2020-03-14,48,3407,0,0,4460,11468,0,612,0,163,972,82,100,234,1412,60
2020-03-15,1,3515,0,0,4470,11516,2,606,0,163,1004,68,0,130,1375,50
2020-03-15,2,4017,0,0,4458,11606,0,600,1,164,1010,0,0,224,1380,50
2020-03-15,3,3871,0,0,4419,11477,0,584,0,162,1344,62,0,362,1374,16
2020-03-15,4,3580,0,0,4423,11046,0,592,0,161,1330,82,0,364,1353,14
2020-03-15,5,3822,0,0,4424,11022,0,592,0,159,678,82,0,282,1343,0
2020-03-15,6,3666,0,0,4423,10974,0,582,0,159,648,82,0,150,1375,0
2020-03-15,7,3480,0,0,4436,11197,0,581,0,157,182,82,100,104,1339,62
2020-03-15,8,3475,0,0,4432,11051,0,572,0,157,162,36,100,2,1242,64
2020-03-15,9,3558,0,0,4429,11217,0,586,0,158,0,52,0,0,1236,0
2020-03-15,10,3558,0,0,4427,11275,0,590,0,159,0,0,0,0,1238,0
2020-03-15,11,3542,0,0,4415,11273,0,614,0,160,72,0,0,0,1231,0
2020-03-15,12,3640,0,0,4293,11602,0,631,0,161,114,0,0,0,1246,0
2020-03-15,13,3713,0,0,4200,11504,0,630,0,161,954,0,0,0,1252,94
2020-03-15,14,4074,0,0,4193,11442,0,632,0,161,968,0,0,0,1366,96
2020-03-15,15,4824,0,0,4193,11315,0,650,0,169,184,0,314,0,1694,300
2020-03-15,16,5063,0,0,4191,11482,0,650,0,168,236,0,334,0,1764,312
2020-03-15,17,5119,0,0,4197,11512,0,675,0,158,1476,0,110,0,2019,796
2020-03-15,18,5603,0,0,4205,11678,6,680,0,175,1558,0,110,0,2260,806
2020-03-15,19,5621,0,0,4317,11771,6,727,0,165,1708,0,746,0,2398,804
2020-03-15,20,6274,0,0,4418,11624,0,726,0,157,1708,52,806,0,2399,806
2020-03-15,21,6937,0,0,4416,11537,0,721,0,158,1706,0,852,70,2398,854
2020-03-15,22,7207,0,0,4418,11757,0,711,0,159,1706,20,854,168,2400,854
2020-03-15,23,7613,0,0,4418,11661,16,675,0,166,1804,22,902,34,2404,902
2020-03-15,24,7918,0,0,4420,11399,18,683,0,244,1806,0,904,14,2401,902
2020-03-15,25,8040,0,0,4420,11119,0,666,0,262,1904,66,950,134,2402,950
2020-03-15,26,8204,0,0,4421,11046,0,665,0,261,1904,82,948,136,2406,950
2020-03-15,27,8549,0,0,4431,10439,242,676,1,254,1904,52,746,126,2402,950
2020-03-15,28,9034,0,0,4429,10094,46,687,67,253,1904,14,744,174,2400,950
2020-03-15,29,9024,0,0,4428,10107,68,679,91,220,2002,14,868,70,2400,1000
2020-03-15,30,9180,0,0,4426,9915,60,679,55,168,2004,66,868,46,2402,1000
2020-03-15,31,9614,0,0,4428,10048,0,679,1,158,2004,22,766,192,2403,1000
2020-03-15,32,10569,0,0,4386,9768,0,678,1,158,2004,54,766,230,2405,1000
2020-03-15,33,11764,0,0,4224,9689,0,680,1,158,2004,18,816,100,2407,1020
2020-03-15,34,12954,0,0,4119,9660,0,681,0,159,2004,70,814,144,2406,1020
2020-03-15,35,14234,0,0,4109,9723,198,771,0,163,2004,0,948,26,2407,984
2020-03-15,36,14995,0,0,4112,9540,608,892,0,161,2004,0,950,0,2412,984
2020-03-15,37,15750,0,0,4115,9115,906,876,0,182,2004,0,1056,0,2412,1020
2020-03-15,38,16255,0,0,4114,8835,1310,874,0,266,2004,0,1056,0,2409,1020
2020-03-15,39,16398,0,0,4118,8484,1386,878,6,268,2004,0,1018,0,2412,1020
2020-03-15,40,16224,0,0,4121,7759,1104,886,17,199,2004,0,1016,0,2416,1020
2020-03-15,41,15931,0,0,4121,7170,990,895,16,163,2004,0,1000,0,2419,1000
2020-03-15,42,15620,0,0,4212,6079,744,870,16,173,2004,0,1000,0,2415,1000
2020-03-15,43,15557,0,0,4332,5326,100,870,16,202,2004,0,1056,0,2417,1000
2020-03-15,44,14895,0,0,4341,4983,16,815,11,158,2004,0,1056,0,2424,1000
2020-03-15,45,13837,0,0,4341,4891,0,709,0,161,2004,0,922,0,2416,980
2020-03-15,46,12739,0,0,4340,4758,0,742,1,157,2004,0,920,0,2412,980
2020-03-15,47,11706,0,0,4339,4444,0,742,3,163,1858,0,924,0,2424,928
2020-03-15,48,11977,0,0,4338,3876,0,744,2,159,1856,0,926,0,2416,926
2020-03-16,1,12660,0,0,4337,3763,0,726,1,160,1856,0,926,0,2372,928
2020-03-16,2,12757,0,0,4338,3327,0,711,1,164,1856,0,924,0,2427,926
2020-03-16,3,12308,0,0,4344,2997,0,706,1,161,1906,0,950,0,2414,952
2020-03-16,4,12323,0,0,4346,2678,0,706,1,159,1906,0,950,0,2410,950
2020-03-16,5,12504,0,0,4418,2518,0,706,1,166,1906,0,950,0,2433,950
2020-03-16,6,12373,0,0,4439,2503,0,703,1,167,1906,0,950,0,2440,950
2020-03-16,7,12494,0,0,4433,2219,0,690,1,160,1906,0,950,0,2436,950
2020-03-16,8,12344,0,0,4468,1958,0,688,1,163,1906,0,950,0,2434,950
2020-03-16,9,12235,0,0,4506,1918,0,617,1,157,1908,0,950,0,2453,950
2020-03-16,10,12106,0,25,4533,2164,0,616,1,157,1908,0,950,0,2492,950
2020-03-16,11,12477,0,61,4540,2514,0,616,0,157,2004,16,848,34,2514,1000
2020-03-16,12,13040,0,89,4546,2522,0,618,2,158,2004,76,846,110,2565,1000
2020-03-16,13,15039,0,132,4550,2393,0,618,2,159,2004,82,942,262,2733,950
2020-03-16,14,17174,0,307,4538,2401,0,617,1,164,2006,82,944,276,2940,950
2020-03-16,15,18982,0,524,4532,2501,0,648,1,168,2006,82,962,124,3063,1000
2020-03-16,16,18829,0,620,4531,2663,734,648,1,169,2006,82,964,60,3073,1000
2020-03-16,17,18871,0,642,4532,2957,576,652,1,161,2006,82,1056,12,3058,1000
2020-03-16,18,18455,0,645,4531,3215,60,624,1,158,2006,82,1056,72,3061,1000
2020-03-16,19,17664,0,646,4532,3855,0,608,1,156,2006,82,1056,166,3055,1000
2020-03-16,20,16295,0,647,4536,4614,0,595,1,156,2006,82,1044,126,3059,994
2020-03-16,21,16358,0,647,4534,4892,0,518,1,156,2006,78,506,92,3053,658
2020-03-16,22,15377,0,544,4536,5397,0,511,1,156,2006,22,492,212,3056,656
2020-03-16,23,14323,0,377,4537,5672,0,509,1,156,2006,78,782,362,3051,806
2020-03-16,24,13457,0,356,4540,6151,0,526,1,158,2006,82,786,490,3052,808
2020-03-16,25,12759,0,372,4541,6506,0,515,0,159,2006,82,744,504,3065,998
2020-03-16,26,12287,0,305,4540,6837,0,512,2,160,2004,80,742,504,3073,994
2020-03-16,27,12473,0,302,4543,7039,0,503,2,160,1758,54,578,504,3072,624
2020-03-16,28,12044,0,305,4543,7187,0,481,3,159,1686,44,578,504,3073,616
2020-03-16,29,12699,0,304,4547,7637,0,497,4,159,534,82,644,504,3053,504
2020-03-16,30,12724,0,350,4543,7546,0,503,3,159,464,82,646,504,3048,502
2020-03-16,31,12459,0,542,4547,7751,0,502,3,158,926,82,992,504,3050,10
2020-03-16,32,13420,0,624,4543,7650,0,534,2,159,984,82,978,504,3048,0
2020-03-16,33,14615,0,645,4544,7757,0,571,3,162,1834,82,278,504,3047,0
2020-03-16,34,15941,0,645,4544,7839,112,602,3,162,1998,82,252,504,3050,0
2020-03-16,35,16722,0,638,4547,8207,288,627,2,162,1902,82,428,504,3050,0
2020-03-16,36,16922,0,644,4547,8955,814,627,2,168,1878,82,442,504,3052,0
2020-03-16,37,16943,0,643,4551,9310,1124,603,2,250,1160,82,994,504,3063,44
2020-03-16,38,17295,0,645,4548,9594,1182,590,2,187,1166,82,1002,504,3067,80
2020-03-16,39,16475,0,646,4550,10045,814,573,2,159,1954,82,526,504,3075,798
2020-03-16,40,15324,0,615,4551,10337,390,573,2,159,1972,78,524,504,3077,814
2020-03-16,41,14433,0,484,4552,10431,222,576,2,160,1460,22,996,448,3076,412
2020-03-16,42,13005,0,496,4551,10399,0,577,2,159,1450,74,1006,334,3073,400
2020-03-16,43,11523,0,478,4551,10566,0,572,2,159,1614,18,754,414,3068,8
2020-03-16,44,9613,0,426,4553,10712,0,574,3,158,1452,0,742,358,3046,0
2020-03-16,45,9545,0,252,4550,10651,0,575,2,167,0,36,286,470,2936,36
2020-03-16,46,8664,0,0,4546,10492,32,586,2,175,0,0,262,404,2479,34
2020-03-16,47,6714,0,0,4547,10372,0,589,1,167,1406,0,0,294,1869,52
2020-03-16,48,6321,0,0,4548,10170,0,590,1,157,1560,0,0,142,1776,52
2020-03-17,1,6745,0,0,4545,9894,0,590,1,158,1560,0,0,14,1806,0
2020-03-17,2,7064,0,0,4540,9877,0,588,0,159,1560,16,0,0,1892,0
2020-03-17,3,6070,0,0,4502,10037,0,587,0,159,1550,62,674,0,1817,42
2020-03-17,4,5365,0,0,4484,10099,0,589,0,159,1540,0,782,0,1787,44
2020-03-17,5,5126,0,0,4484,10358,0,588,0,159,1088,0,784,0,1830,38
2020-03-17,6,4774,0,0,4480,10542,0,588,0,169,1088,0,688,0,1786,38
2020-03-17,7,4935,0,0,4479,10507,0,589,0,159,1540,0,0,0,1783,0
2020-03-17,8,4866,0,0,4481,10324,0,589,0,168,1550,0,0,0,1803,0
2020-03-17,9,5019,0,0,4487,10411,0,587,0,159,1554,0,0,0,1791,0
2020-03-17,10,5056,0,0,4485,10476,0,586,1,157,1552,0,0,0,1789,0
2020-03-17,11,5222,0,0,4482,10344,0,585,1,157,1300,60,284,70,1786,68
2020-03-17,12,5909,0,0,4483,10343,0,571,1,160,1318,82,302,98,1900,98
2020-03-17,13,6940,0,181,4484,10559,0,551,1,163,1984,82,174,170,1926,904
2020-03-17,14,8964,0,306,4484,10330,0,548,0,157,2006,82,188,164,2259,936
2020-03-17,15,10564,0,313,4478,10163,88,557,0,159,2004,0,802,24,2902,1000
2020-03-17,16,11725,0,306,4474,10065,24,554,0,158,2006,0,824,0,3060,1000
2020-03-17,17,11915,0,326,4472,10221,0,584,1,153,2006,0,954,0,3058,1000
2020-03-17,18,11722,0,331,4471,10091,32,728,0,156,2006,0,956,0,3037,1000
2020-03-17,19,11608,0,300,4475,10245,0,721,0,157,2006,0,1056,0,3027,1000
2020-03-17,20,11333,0,319,4469,10086,0,712,0,157,2004,0,1056,0,3024,1000
2020-03-17,21,11470,0,309,4469,9922,0,577,0,157,2004,0,1016,0,3009,1000
2020-03-17,22,11494,0,307,4469,9667,36,603,0,156,2004,0,1014,2,3013,1000
2020-03-17,23,11072,0,301,4470,9715,34,602,0,156,2006,0,1056,90,3018,1000
2020-03-17,24,10736,0,301,4464,10213,0,586,0,156,2006,0,1056,148,3013,1000
2020-03-17,25,10523,0,304,4467,10546,0,595,1,156,2006,0,1000,294,3006,1000
2020-03-17,26,9999,0,317,4467,10775,48,618,1,157,2004,0,1000,352,3016,1000
2020-03-17,27,10174,0,321,4468,10725,64,638,1,157,2006,0,932,482,2890,1000
2020-03-17,28,10600,0,315,4474,10393,30,633,1,187,2006,0,932,504,2826,1000
2020-03-17,29,10934,0,310,4478,10248,46,656,0,181,2006,20,776,446,2701,900
2020-03-17,30,11183,0,313,4474,9784,192,646,0,169,2006,72,776,446,2719,900
2020-03-17,31,11458,0,304,4476,9550,60,666,0,161,2006,78,914,328,2864,1000
2020-03-17,32,12270,0,315,4475,9191,58,683,0,160,2004,80,914,376,3023,1000
2020-03-17,33,13500,0,348,4474,9038,68,715,2,172,2004,38,898,264,3039,1018
2020-03-17,34,14410,0,455,4477,9229,0,731,16,178,2004,0,898,236,3036,1018
2020-03-17,35,14776,0,490,4477,9450,496,903,13,161,2004,0,860,90,3050,1020
2020-03-17,36,15249,0,405,4477,9594,740,927,0,170,2004,0,860,114,3055,1020
2020-03-17,37,15430,0,440,4477,9684,1178,968,0,174,2004,0,956,10,3060,1020
2020-03-17,38,15505,0,572,4476,9450,1402,1023,0,279,2004,0,956,0,3054,1020
2020-03-17,39,15225,0,517,4477,9410,1292,1024,0,232,2004,0,920,0,3062,1020
2020-03-17,40,14679,0,537,4475,9244,740,1038,0,172,2004,0,918,0,3063,1020
2020-03-17,41,14279,0,440,4476,9280,254,1040,0,163,2004,0,920,0,3057,1020
2020-03-17,42,13080,0,349,4478,9472,14,1028,0,160,2002,0,920,0,2974,1020
2020-03-17,43,11393,0,315,4479,9685,0,914,0,159,1856,0,924,0,2963,928
2020-03-17,44,9448,0,301,4479,9890,0,889,0,160,1852,0,922,0,2836,926
2020-03-17,45,8096,0,312,4477,9978,22,743,0,173,1608,0,804,0,2583,806
2020-03-17,46,6537,0,319,4476,9822,48,786,0,168,1606,0,802,0,2372,804
2020-03-17,47,6079,0,308,4479,9351,0,662,0,161,1408,0,710,0,1864,708
2020-03-17,48,5167,0,301,4475,9472,0,630,0,157,1408,0,708,0,1774,708
2020-03-18,1,4961,0,316,4474,9512,0,612,0,159,1408,0,710,0,1812,708
2020-03-18,2,5321,0,312,4470,9250,0,624,0,168,1408,0,708,0,1892,708
2020-03-18,3,5321,0,302,4473,9229,0,636,0,161,1408,0,710,0,2093,708
2020-03-18,4,5243,0,310,4469,9179,0,636,0,157,1408,0,708,0,2024,708
2020-03-18,5,5086,0,306,4472,9204,0,634,0,158,1408,0,710,0,1871,708
2020-03-18,6,5152,0,311,4468,9002,0,617,0,162,1408,0,710,0,1984,708
2020-03-18,7,4825,0,301,4470,9049,0,621,0,158,1408,0,710,0,2077,708
2020-03-18,8,4415,0,301,4473,9217,0,648,0,159,1408,0,710,0,1992,708
2020-03-18,9,4521,0,317,4470,9093,0,651,0,159,1410,0,710,0,1990,708
2020-03-18,10,5125,0,329,4473,8708,0,653,0,161,1410,0,710,0,2051,708
2020-03-18,11,5603,0,396,4478,8325,0,652,1,158,1508,0,756,0,2139,756
2020-03-18,12,7092,0,486,4475,8002,0,662,2,158,1516,0,758,0,2039,758
2020-03-18,13,8774,0,568,4482,7971,0,865,0,163,1954,0,976,0,1890,978
2020-03-18,14,10897,0,610,4478,8162,0,874,0,159,1964,0,978,0,2002,980
2020-03-18,15,13005,0,800,4476,7645,244,955,0,186,2004,0,820,0,2809,980
2020-03-18,16,14808,0,927,4477,6964,182,952,0,158,2004,0,820,0,3073,980
2020-03-18,17,15595,0,940,4471,6846,164,993,0,202,2004,0,1054,0,3073,1000
2020-03-18,18,16029,0,945,4470,6622,382,966,2,181,2004,0,1056,0,3056,1000
2020-03-18,19,16525,0,941,4470,6007,492,953,115,238,2004,0,1056,0,3051,1000
2020-03-18,20,16636,0,951,4470,5987,38,953,288,249,2004,0,1058,0,3056,1000
2020-03-18,21,16624,0,953,4468,6128,168,951,289,174,2004,0,1058,0,3033,1000
2020-03-18,22,16674,0,833,4463,6168,630,951,273,153,2004,0,1056,0,3063,1000
2020-03-18,23,17080,0,912,4462,6378,412,890,63,151,2004,0,1056,0,3062,1000
2020-03-18,24,17356,0,945,4463,6304,94,829,1,207,2004,0,1056,0,3059,1000
2020-03-18,25,17351,0,947,4464,6426,18,837,1,241,2004,0,1000,0,3056,1000
2020-03-18,26,17459,0,947,4464,6333,84,609,1,270,2004,0,1000,0,3053,1000
2020-03-18,27,17508,0,947,4468,5535,16,592,1,221,2004,0,1000,0,3024,1000
2020-03-18,28,17321,0,850,4467,5017,0,616,1,161,2004,0,1000,0,3056,1000
2020-03-18,29,17518,0,581,4468,6219,70,630,1,155,2004,0,1000,0,3055,1000
2020-03-18,30,17733,0,617,4467,6142,0,582,1,149,2004,0,1000,0,3030,1000
2020-03-18,31,18005,0,646,4469,6017,68,588,1,164,2004,0,1000,0,3031,1000
2020-03-18,32,18677,0,646,4464,5859,10,755,1,247,2004,0,1000,0,3050,1000
2020-03-18,33,19370,0,646,4463,5671,0,778,1,169,2004,0,1000,0,3057,1020
2020-03-18,34,19847,0,575,4466,5695,502,779,1,170,2004,0,1000,0,3056,1020
2020-03-18,35,20540,0,631,4468,5584,882,784,1,163,2004,0,1000,0,3006,1020
2020-03-18,36,20408,0,643,4468,5448,1330,800,1,163,2004,0,1000,0,3069,1020
2020-03-18,37,20772,0,645,4469,5399,1588,744,1,255,2004,0,1056,0,3090,1020
2020-03-18,38,21267,0,646,4467,5386,1590,720,1,305,2004,0,1056,0,3087,1020
2020-03-18,39,21026,0,642,4470,5237,1336,763,1,246,2004,0,1058,0,3090,1020
2020-03-18,40,20364,0,559,4468,5039,1148,805,1,169,2004,0,1058,0,3094,1020
2020-03-18,41,20017,0,603,4477,4953,658,900,1,164,2004,0,1058,0,3089,1020
2020-03-18,42,19241,0,635,4476,4914,82,703,1,158,2004,0,1056,0,3079,1020
2020-03-18,43,18050,0,637,4481,4700,112,632,2,162,2004,0,876,0,3079,980
2020-03-18,44,16371,0,583,4483,4534,72,712,3,159,2004,0,874,0,3078,978
2020-03-18,45,14472,0,437,4484,4532,10,759,3,156,2004,0,998,0,3046,998
2020-03-18,46,13517,0,311,4482,4350,130,757,1,157,2004,0,1000,0,2851,998
2020-03-18,47,12662,0,304,4488,4157,0,631,5,157,1906,0,950,0,2957,950
2020-03-18,48,12296,0,309,4487,3995,0,631,5,157,1906,0,950,0,2892,950
2020-03-19,1,12441,0,307,4486,3785,0,616,5,157,1906,0,950,0,2835,950
2020-03-19,2,12759,0,304,4484,3721,0,616,3,161,1906,0,950,0,2836,950
2020-03-19,3,12573,0,304,4483,3638,0,615,4,157,1906,0,950,0,2675,950
2020-03-19,4,12109,0,301,4482,3645,0,617,4,157,1906,0,950,0,2518,950
2020-03-19,5,11760,0,305,4483,3715,0,618,2,157,1906,0,950,0,2265,950
2020-03-19,6,11787,0,304,4482,3639,0,618,1,157,1908,0,950,0,2144,950
2020-03-19,7,11409,0,305,4482,3638,0,618,2,165,1906,0,950,0,2151,950
2020-03-19,8,11410,0,306,4478,3324,0,618,1,158,1908,0,950,0,2144,950
2020-03-19,9,11560,0,301,4484,3199,0,620,1,158,1906,0,950,0,2142,950
2020-03-19,10,11898,0,300,4483,3034,0,632,1,158,1906,0,948,0,2143,952
2020-03-19,11,13010,0,300,4483,2779,0,632,1,158,2004,0,764,0,2141,1000
2020-03-19,12,14075,0,300,4487,2612,0,707,1,158,2004,0,762,0,2142,1000
2020-03-19,13,15354,0,308,4484,2331,0,764,1,173,2004,0,850,0,2194,1000
2020-03-19,14,17990,0,304,4488,2021,6,979,1,174,2004,0,850,0,2204,1000
2020-03-19,15,20226,0,434,4486,1899,0,977,0,158,2004,0,996,0,2632,1000
2020-03-19,16,21294,0,534,4487,1699,0,972,1,161,2004,0,1000,0,2981,1000
2020-03-19,17,22065,0,543,4482,1531,86,974,1,173,2004,0,1056,0,3009,1000
2020-03-19,18,22214,0,541,4484,1433,30,943,6,166,2004,0,1056,0,2994,1000
2020-03-19,19,22240,0,541,4483,1391,288,926,16,154,2004,0,1058,0,3001,1000
2020-03-19,20,22244,0,538,4480,1455,286,920,9,172,2004,0,1056,0,3009,1000
2020-03-19,21,22672,0,541,4480,1578,146,896,1,170,2004,0,1056,0,3010,1000
2020-03-19,22,22751,0,551,4476,1514,142,895,1,153,2004,0,1056,0,3018,1000
2020-03-19,23,22994,0,561,4475,1437,98,874,1,161,2004,0,1056,0,2991,1000
2020-03-19,24,22971,0,561,4464,1386,54,869,1,154,2006,0,1056,0,3030,1000
2020-03-19,25,23055,0,556,4461,1449,190,860,1,166,2006,32,1000,0,3039,1000
2020-03-19,26,22819,0,509,4462,1588,290,851,1,153,2004,68,1000,0,3033,1000
2020-03-19,27,23033,0,501,4461,1586,154,760,1,165,2004,168,1000,0,3062,1000
2020-03-19,28,22808,0,501,4464,1695,0,770,1,152,2004,200,1000,0,3059,1000
2020-03-19,29,22542,0,501,4461,1813,16,754,1,152,2004,200,1000,0,3059,1000
2020-03-19,30,22568,0,495,4462,1874,0,774,0,152,2004,186,1000,0,3057,1000
2020-03-19,31,22056,0,532,4460,2052,312,813,1,152,2004,114,1000,0,3054,1000
2020-03-19,32,22240,0,582,4464,2226,326,847,0,152,2004,92,1000,0,3068,1000
2020-03-19,33,21964,0,624,4460,2423,956,898,0,181,2004,92,1000,0,3080,1020
2020-03-19,34,22170,0,777,4460,2514,1208,1008,52,205,2004,92,998,0,3071,1020
2020-03-19,35,22437,0,907,4456,2406,1520,994,287,278,2004,92,1000,0,3067,1020
2020-03-19,36,22523,0,957,4459,2579,1540,1009,163,332,2004,92,1000,0,3077,1020
2020-03-19,37,22772,0,985,4458,2597,1610,1048,177,342,2004,92,1056,0,3082,1020
2020-03-19,38,22947,0,993,4470,2737,1656,1049,250,340,2004,92,1056,0,3080,1020
2020-03-19,39,22925,0,995,4477,2834,1064,1037,41,332,2004,92,1056,0,3083,1020
2020-03-19,40,22118,0,968,4476,2852,956,1036,1,265,2004,92,1056,0,3082,1020
2020-03-19,41,21729,0,967,4477,2934,110,977,1,187,2004,92,1056,0,3083,1020
2020-03-19,42,20409,0,951,4482,3026,0,970,1,157,2004,112,1056,0,3076,1020
2020-03-19,43,19105,0,685,4493,3188,0,904,1,162,2004,146,1056,0,3057,1000
2020-03-19,44,17266,0,616,4496,3171,0,690,0,157,2002,174,1056,0,3060,1000
2020-03-19,45,15675,0,588,4497,3040,6,671,1,164,2004,44,1000,0,3051,886
2020-03-19,46,14443,0,332,4495,2945,16,633,1,176,2004,0,1000,0,2999,886
2020-03-19,47,13096,0,1,4493,2892,54,632,1,166,1904,0,950,0,3001,950
2020-03-19,48,12079,0,0,4495,2867,0,633,1,157,1904,0,950,0,3054,950
2020-03-20,1,12082,0,0,4495,2848,0,564,1,158,1904,0,886,0,3061,950
2020-03-20,2,12227,0,0,4492,2907,0,560,1,158,1904,0,886,0,3059,952
2020-03-20,3,12249,0,0,4491,2975,0,557,1,158,1904,32,948,0,3058,952
2020-03-20,4,12124,0,0,4485,3033,0,558,1,163,1904,16,950,0,3055,952
2020-03-20,5,11712,0,0,4488,3189,0,551,1,158,1904,0,950,0,3053,952
2020-03-20,6,11259,0,0,4485,3324,0,549,19,156,1904,0,950,0,3056,950
2020-03-20,7,10623,0,0,4487,3665,0,550,1,157,1904,0,950,0,3058,952
2020-03-20,8,9986,0,0,4487,3988,0,548,0,157,1904,0,950,0,3042,948
2020-03-20,9,9750,0,0,4486,4230,0,548,0,157,1904,0,896,0,3034,706
2020-03-20,10,9622,0,0,4486,4449,0,548,0,157,1904,0,868,0,3044,708
2020-03-20,11,10387,0,0,4485,4398,0,559,1,158,2002,74,168,0,3061,974
2020-03-20,12,11189,0,0,4489,4455,0,568,0,159,2004,186,140,0,3058,978
2020-03-20,13,12334,0,203,4494,4558,0,716,0,159,2004,248,0,0,3040,1000
2020-03-20,14,13643,0,458,4494,5163,0,715,0,159,2004,216,0,0,3049,1000
2020-03-20,15,14764,0,546,4492,5421,32,748,0,169,2004,62,722,0,3048,968
2020-03-20,16,15749,0,567,4492,5515,0,762,0,158,2004,0,852,0,3052,968
2020-03-20,17,16367,0,507,4493,5481,0,752,1,161,2004,0,1054,0,2987,1000
2020-03-20,18,16381,0,505,4494,5492,0,739,0,161,2004,0,1056,0,3048,1000
2020-03-20,19,16288,0,529,4493,5607,0,748,0,161,2004,0,1056,0,3005,1000
2020-03-20,20,15664,0,555,4490,5759,0,720,0,159,2004,0,1058,0,3005,1000
2020-03-20,21,15135,0,538,4491,5929,0,705,0,157,2004,0,1056,0,3014,1000
2020-03-20,22,14801,0,547,4487,6011,0,707,0,155,2004,0,1056,0,3006,1000
2020-03-20,23,14525,0,539,4489,6106,0,696,0,155,2004,0,1056,0,3009,1000
2020-03-20,24,14325,0,547,4488,6212,0,691,0,156,2004,0,1056,0,3010,1000
2020-03-20,25,14586,0,574,4486,6166,34,650,1,169,2004,0,1000,0,3009,1000
2020-03-20,26,14564,0,583,4490,6232,0,645,1,158,2004,0,1000,0,3010,1000
2020-03-20,27,14156,0,475,4487,6313,0,610,1,157,2004,0,988,0,3021,1000
2020-03-20,28,13881,0,306,4487,6462,0,611,0,157,2004,0,988,0,3048,1000
2020-03-20,29,13536,0,303,4487,6632,0,621,0,156,2004,0,998,0,3051,1000
2020-03-20,30,13150,0,302,4489,6850,0,633,0,157,2004,0,1000,0,3047,1000
2020-03-20,31,13077,0,305,4491,7168,0,639,0,157,2004,0,1000,0,3033,1000
2020-03-20,32,13067,0,302,4488,7477,0,653,0,158,2004,0,1000,0,3047,1000
2020-03-20,33,13314,0,303,4488,7780,0,719,0,161,2004,0,1000,0,3047,1020
2020-03-20,34,14424,0,395,4487,7972,70,721,1,168,2004,0,1000,0,3051,1020
2020-03-20,35,15078,0,449,4488,7960,0,731,0,162,2004,8,1000,0,3047,1020
2020-03-20,36,15649,0,450,4483,7980,56,761,1,190,2004,136,1000,0,3054,1020
2020-03-20,37,16186,0,450,4487,8064,806,773,1,165,2004,136,1056,0,3038,1020
2020-03-20,38,16883,0,450,4484,8287,972,878,0,197,2004,202,1056,0,3054,1020
2020-03-20,39,16562,0,450,4488,8464,890,881,0,163,2004,248,1056,0,3054,1020
2020-03-20,40,15727,0,450,4488,8571,654,885,0,163,2004,248,1056,0,3053,1020
2020-03-20,41,14599,0,404,4490,8700,60,856,0,159,2004,248,1056,0,3053,1020
2020-03-20,42,13005,0,273,4491,8945,0,759,0,162,2002,248,1056,0,3054,1020
2020-03-20,43,11609,0,1,4486,9179,76,681,0,167,1904,248,952,0,3053,952
